year	month	day	country	pageviews
2015	4	20	AM	1892348
2015	4	16	ZM	110303
2015	4	22	TM	111976
2015	4	23	SM	21429
2015	4	26	PM	3539
2015	4	27	OM	797201
2015	4	29	MM	358434
2015	4	13	FJ	128453
2015	4	15	DJ	58989
2015	4	17	BJ	74007
2015	4	4	CX	5
2015	4	6	AX	57963
2015	4	20	TJ	239610
2015	4	9	SX	5523
2015	4	15	MX	40027525
2015	4	25	CX	47
2015	4	27	AX	76992
2015	4	1	PG	60433
2015	4	3	NG	1159929
2015	4	4	MG	176719
2015	4	6	KG	918570
2015	4	10	GG	43492
2015	4	12	EG	5841218
2015	4	14	CG	33305
2015	4	15	BG	3023476
2015	4	16	AG	39513
2015	4	30	SX	9090
2015	4	2	CU	514207
2015	4	4	AU	18975984
2015	4	16	VG	11899
2015	4	17	UG	218469
2015	4	18	TG	26078
2015	4	19	SG	7182255
2015	4	22	PG	71722
2015	4	24	NG	1434334
2015	4	25	MG	209505
2015	4	27	KG	964945
2015	4	4	VU	4233
2015	4	8	RU	185319079
2015	4	12	NU	132
2015	4	13	MU	277437
2015	4	14	LU	791889
2015	4	18	HU	11508368
2015	4	19	GU	80810
2015	4	23	CU	682203
2015	4	25	AU	22324015
2015	4	2	MD	1757697
2015	4	6	ID	17596080
2015	4	8	GD	25923
2015	4	12	CD	138627
2015	4	13	BD	1599151
2015	4	14	AD	58371
2015	4	25	VU	8946
2015	4	29	RU	168596952
2015	4	1	BR	38780752
2015	4	2	AR	12551492
2015	4	16	TD	7058
2015	4	17	SD	324260
2015	4	23	MD	1968934
2015	4	27	ID	17122895
2015	4	29	GD	25393
2015	4	4	TR	25089620
2015	4	5	SR	74074
2015	4	8	PR	1326420
2015	4	10	NR	172
2015	4	11	MR	52563
2015	4	12	LR	27548
2015	4	13	KR	12600965
2015	4	15	IR	28897037
2015	4	16	HR	2921657
2015	4	17	GR	6028701
2015	4	18	FR	59066836
2015	4	19	ER	2069
2015	4	21	CR	1929139
2015	4	22	BR	51112598
2015	4	23	AR	20460840
2015	4	1	LA	89763
2015	4	6	GA	44690
2015	4	10	CA	37402424
2015	4	11	BA	922743
2015	4	25	TR	24530478
2015	4	26	SR	95195
2015	4	29	PR	1216821
2015	4	8	ZA	4951341
2015	4	12	VA	2577
2015	4	13	UA	43669064
2015	4	15	SA	7118481
2015	4	17	QA	686441
2015	4	18	PA	1298737
2015	4	20	NA	108868
2015	4	21	MA	4398233
2015	4	22	LA	94295
2015	4	27	GA	78641
2015	4	2	TO	1650
2015	4	3	SO	35958
2015	4	4	RO	7272190
2015	4	8	NO	11126066
2015	4	9	MO	589867
2015	4	12	JO	1427268
2015	4	13	IO	295
2015	4	16	FO	53711
2015	4	18	DO	1778264
2015	4	19	CO	17261955
2015	4	20	BO	1967805
2015	4	21	AO	4127024
2015	4	29	ZA	5095516
2015	4	23	TO	2029
2015	4	24	SO	39582
2015	4	25	RO	5431777
2015	4	29	NO	10915147
2015	4	30	MO	528020
2015	4	19	--	73251849
2015	4	1	SL	13679
2015	4	4	PL	31759925
2015	4	6	NL	24004146
2015	4	7	ML	70527
2015	4	11	IL	21413458
2015	4	13	GL	25457
2015	4	17	CL	8348760
2015	4	18	BL	5616
2015	4	19	AL	783634
2015	4	4	DZ	4505748
2015	4	5	CZ	14124887
2015	4	6	BZ	39670
2015	4	7	AZ	2030265
2015	4	21	TL	16649
2015	4	22	SL	17839
2015	4	25	PL	46957564
2015	4	27	NL	19639413
2015	4	28	ML	69852
2015	4	8	UZ	963130
2015	4	9	TZ	297708
2015	4	10	SZ	12232
2015	4	15	NZ	3434624
2015	4	16	MZ	332355
2015	4	18	KZ	7971987
2015	4	25	DZ	4784350
2015	4	26	CZ	18607492
2015	4	27	BZ	58746
2015	4	28	AZ	2048540
2015	4	4	NI	398495
2015	4	6	LI	135898
2015	4	7	KI	3432
2015	4	11	GI	53631
2015	4	12	FI	10083701
2015	4	15	CI	326279
2015	4	16	BI	24004
2015	4	17	AI	3450
2015	4	29	UZ	939532
2015	4	30	TZ	294055
2015	4	3	CW	74120
2015	4	4	BW	66345
2015	4	5	AW	42623
2015	4	17	VI	27673
2015	4	20	SI	1735784
2015	4	25	NI	533307
2015	4	27	LI	98673
2015	4	28	KI	1555
2015	4	1	ZW	138709
2015	4	7	TW	31091337
2015	4	9	RW	71732
2015	4	11	PW	1852
2015	4	14	MW	46168
2015	4	16	KW	942028
2015	4	20	GW	10662
2015	4	24	CW	68472
2015	4	25	BW	67350
2015	4	26	AW	42652
2015	4	2	NF	19
2015	4	3	MF	9448
2015	4	9	GF	62561
2015	4	13	CF	3639
2015	4	14	BF	76863
2015	4	15	AF	222032
2015	4	22	ZW	202365
2015	4	28	TW	30403551
2015	4	30	RW	66530
2015	4	2	BT	32570
2015	4	3	AT	11475791
2015	4	14	WF	836
2015	4	21	PF	70594
2015	4	23	NF	2
2015	4	24	MF	12155
2015	4	30	GF	63593
2015	4	5	TT	366331
2015	4	6	ST	7998
2015	4	9	PT	6670014
2015	4	12	MT	322330
2015	4	13	LT	2719242
2015	4	16	IT	46409426
2015	4	17	HT	158693
2015	4	18	GT	2457582
2015	4	20	ET	265053
2015	4	23	BT	32234
2015	4	24	AT	11482433
2015	4	1	MC	42021
2015	4	2	LC	36272
2015	4	9	EC	4552774
2015	4	21	YT	17745
2015	4	26	TT	405750
2015	4	27	ST	10036
2015	4	30	PT	6130567
2015	4	1	AQ	19
2015	4	13	VC	13485
2015	4	15	TC	9570
2015	4	16	SC	27664
2015	4	21	NC	93994
2015	4	22	MC	45022
2015	4	23	LC	44096
2015	4	30	EC	3444634
2015	4	10	MQ	115656
2015	4	14	IQ	1486021
2015	4	16	GQ	17272
2015	4	21	BQ	10089
2015	4	1	TN	1837330
2015	4	2	SN	319333
2015	4	8	MN	602750
2015	4	10	KN	18448
2015	4	12	IN	37833939
2015	4	13	HN	1022530
2015	4	14	GN	58762
2015	4	18	CN	43515346
2015	4	19	BN	161271
2015	4	20	VN	7257214
2015	4	22	TN	1819095
2015	4	23	SN	363911
2015	4	29	MN	616842
2015	4	3	PK	3649993
2015	4	6	MK	783538
2015	4	7	LK	882462
2015	4	11	HK	12924952
2015	4	13	FK	2433
2015	4	15	DK	8175527
2015	4	16	CK	1895
2015	4	4	CY	556751
2015	4	5	BY	10927991
2015	4	16	XK	38172
2015	4	20	TK	1
2015	4	21	SK	4482368
2015	4	24	PK	3498360
2015	4	27	MK	770187
2015	4	28	LK	948221
2015	4	7	UY	2240539
2015	4	9	SY	278203
2015	4	12	PY	832656
2015	4	15	MY	8547600
2015	4	16	LY	315451
2015	4	17	KY	35838
2015	4	21	GY	77724
2015	4	25	CY	619469
2015	4	26	BY	9431398
2015	4	1	PH	6765356
2015	4	4	MH	3096
2015	4	6	KH	432088
2015	4	10	GH	504030
2015	4	14	CH	11024678
2015	4	15	BH	495913
2015	4	28	UY	2373005
2015	4	30	SY	256635
2015	4	2	CV	31307
2015	4	18	TH	7979552
2015	4	19	SH	140
2015	4	22	PH	7776170
2015	4	25	MH	3103
2015	4	27	KH	324357
2015	4	6	TV	215
2015	4	7	SV	1362891
2015	4	13	MV	91983
2015	4	14	LV	2235347
2015	4	23	CV	57630
2015	4	1	NE	35899
2015	4	2	ME	238574
2015	4	4	KE	619231
2015	4	5	JE	90630
2015	4	6	IE	8742674
2015	4	8	GE	2475707
2015	4	10	EE	2086332
2015	4	11	DE	108131517
2015	4	13	BE	9522388
2015	4	14	AE	3554660
2015	4	27	TV	62
2015	4	28	SV	1497106
2015	4	1	BS	117108
2015	4	2	AS	8297
2015	4	11	YE	333565
2015	4	14	VE	10725504
2015	4	17	SE	32324124
2015	4	18	RE	255440
2015	4	20	PE	10741624
2015	4	22	NE	31777
2015	4	23	ME	262108
2015	4	25	KE	649184
2015	4	26	JE	97565
2015	4	27	IE	8797524
2015	4	29	GE	3544345
2015	4	1	WS	3652
2015	4	5	SS	10419
2015	4	6	RS	3960084
2015	4	8	PS	711153
2015	4	11	MS	642
2015	4	12	LS	11108
2015	4	15	IS	490237
2015	4	19	ES	59452181
2015	4	22	BS	128376
2015	4	23	AS	8630
2015	4	1	LB	731939
2015	4	6	GB	94338096
2015	4	11	BB	119770
2015	4	22	WS	5453
2015	4	26	SS	11559
2015	4	27	RS	3745679
2015	4	29	PS	633721
2015	4	15	SB	5578
2015	4	22	LB	856264
2015	4	27	GB	91862418
2015	4	8	NP	718678
2015	4	9	MP	21666
2015	4	11	KP	1389
2015	4	12	JP	111736675
2015	4	15	GP	140520
2015	4	29	NP	436734
2015	4	30	MP	16634
2015	4	1	SM	14082
2015	4	4	PM	4355
2015	4	5	OM	812710
2015	4	7	MM	305490
2015	4	9	KM	4275
2015	4	10	JM	416234
2015	4	11	IM	69910
2015	4	13	GM	13677
2015	4	14	FM	4994
2015	4	16	DM	23502
2015	4	17	CM	343058
2015	4	18	BM	42305
2015	4	19	AM	1724842
2015	4	15	ZM	114445
2015	4	21	TM	113655
2015	4	22	SM	21943
2015	4	25	PM	2761
2015	4	26	OM	809013
2015	4	28	MM	336999
2015	4	30	KM	3768
2015	4	12	FJ	123217
2015	4	14	DJ	56800
2015	4	16	BJ	149273
2015	4	3	CX	42
2015	4	5	AX	60851
2015	4	19	TJ	196263
2015	4	8	SX	4946
2015	4	14	MX	40996229
2015	4	24	CX	33
2015	4	26	AX	51680
2015	4	2	NG	1341511
2015	4	3	MG	231136
2015	4	5	KG	754330
2015	4	9	GG	45879
2015	4	11	EG	5748997
2015	4	13	CG	29448
2015	4	14	BG	3044818
2015	4	15	AG	42558
2015	4	29	SX	9665
2015	4	1	CU	554222
2015	4	3	AU	21077647
2015	4	15	VG	11712
2015	4	16	UG	239192
2015	4	17	TG	32209
2015	4	18	SG	8945361
2015	4	21	PG	74796
2015	4	23	NG	1464126
2015	4	24	MG	410203
2015	4	26	KG	845651
2015	4	30	GG	42552
2015	4	3	VU	4965
2015	4	7	RU	188191326
2015	4	11	NU	104
2015	4	12	MU	254226
2015	4	13	LU	846999
2015	4	17	HU	10036303
2015	4	18	GU	70465
2015	4	22	CU	732340
2015	4	24	AU	20646773
2015	4	1	MD	2021811
2015	4	5	ID	15094475
2015	4	7	GD	27101
2015	4	11	CD	165215
2015	4	12	BD	1547785
2015	4	13	AD	67289
2015	4	24	VU	8881
2015	4	28	RU	171593557
2015	4	1	AR	15548578
2015	4	15	TD	8932
2015	4	16	SD	338865
2015	4	22	MD	2146758
2015	4	26	ID	14687355
2015	4	28	GD	30106
2015	4	3	TR	24808716
2015	4	4	SR	69441
2015	4	7	PR	1351275
2015	4	9	NR	246
2015	4	10	MR	48491
2015	4	11	LR	27861
2015	4	12	KR	11164731
2015	4	14	IR	29075013
2015	4	15	HR	2792020
2015	4	16	GR	6006296
2015	4	17	FR	65636425
2015	4	18	ER	1885
2015	4	20	CR	1897256
2015	4	21	BR	44146149
2015	4	22	AR	20460156
2015	4	5	GA	15287
2015	4	9	CA	39772171
2015	4	10	BA	1040030
2015	4	24	TR	24045109
2015	4	25	SR	86241
2015	4	28	PR	1230341
2015	4	30	NR	196
2015	4	7	ZA	5001631
2015	4	11	VA	4219
2015	4	12	UA	33884084
2015	4	14	SA	7238647
2015	4	16	QA	764696
2015	4	17	PA	1600462
2015	4	19	NA	84046
2015	4	20	MA	4553298
2015	4	21	LA	91207
2015	4	26	GA	63702
2015	4	30	CA	34950812
2015	4	1	TO	2555
2015	4	2	SO	33545
2015	4	3	RO	7444304
2015	4	7	NO	10786875
2015	4	8	MO	605425
2015	4	11	JO	1356220
2015	4	12	IO	211
2015	4	15	FO	51194
2015	4	17	DO	2416900
2015	4	18	CO	13706719
2015	4	19	BO	1256819
2015	4	20	AO	3910363
2015	4	28	ZA	5192089
2015	4	22	TO	2011
2015	4	23	SO	41406
2015	4	24	RO	5838393
2015	4	28	NO	11279005
2015	4	29	MO	597695
2015	4	18	--	70469698
2015	4	3	PL	31774977
2015	4	5	NL	20368442
2015	4	6	ML	62618
2015	4	10	IL	18169549
2015	4	12	GL	14399
2015	4	16	CL	9446464
2015	4	17	BL	5216
2015	4	18	AL	616551
2015	4	3	DZ	3769455
2015	4	4	CZ	12765029
2015	4	5	BZ	34111
2015	4	6	AZ	2026351
2015	4	20	TL	14624
2015	4	21	SL	20115
2015	4	24	PL	49617325
2015	4	26	NL	21498772
2015	4	27	ML	69232
2015	4	7	UZ	949364
2015	4	8	TZ	295311
2015	4	9	SZ	13889
2015	4	14	NZ	3445726
2015	4	15	MZ	353614
2015	4	17	KZ	10022916
2015	4	24	DZ	4120759
2015	4	25	CZ	15665528
2015	4	26	BZ	51589
2015	4	27	AZ	2041697
2015	4	3	NI	366081
2015	4	5	LI	140369
2015	4	6	KI	3851
2015	4	10	GI	40349
2015	4	11	FI	8301104
2015	4	14	CI	373123
2015	4	15	BI	18700
2015	4	16	AI	3043
2015	4	28	UZ	902131
2015	4	29	TZ	297245
2015	4	30	SZ	10568
2015	4	2	CW	69512
2015	4	3	BW	54103
2015	4	4	AW	44106
2015	4	16	VI	29181
2015	4	19	SI	1687319
2015	4	24	NI	634702
2015	4	26	LI	83778
2015	4	27	KI	1599
2015	4	6	TW	31753595
2015	4	8	RW	71272
2015	4	10	PW	2239
2015	4	13	MW	48087
2015	4	15	KW	982971
2015	4	19	GW	8418
2015	4	23	CW	83429
2015	4	24	BW	99355
2015	4	25	AW	42693
2015	4	1	NF	1
2015	4	2	MF	8838
2015	4	8	GF	58249
2015	4	12	CF	2516
2015	4	13	BF	73874
2015	4	14	AF	230141
2015	4	21	ZW	166217
2015	4	27	TW	31173201
2015	4	29	RW	71272
2015	4	1	BT	31205
2015	4	2	AT	10256171
2015	4	13	WF	984
2015	4	20	PF	68255
2015	4	23	MF	11150
2015	4	29	GF	46476
2015	4	4	TT	373260
2015	4	5	ST	2917
2015	4	8	PT	6792577
2015	4	11	MT	307819
2015	4	12	LT	2527738
2015	4	15	IT	46300698
2015	4	16	HT	169245
2015	4	17	GT	2871246
2015	4	19	ET	174912
2015	4	22	BT	32523
2015	4	23	AT	11600695
2015	4	1	LC	38374
2015	4	8	EC	4832972
2015	4	20	YT	18919
2015	4	25	TT	356367
2015	4	26	ST	3151
2015	4	29	PT	6999234
2015	4	12	VC	12459
2015	4	14	TC	10772
2015	4	15	SC	28480
2015	4	20	NC	96959
2015	4	21	MC	46635
2015	4	22	LC	44290
2015	4	29	EC	3758822
2015	4	9	MQ	127502
2015	4	13	IQ	1609450
2015	4	15	GQ	16695
2015	4	20	BQ	9635
2015	4	21	AQ	12
2015	4	30	MQ	95943
2015	4	1	SN	364733
2015	4	7	MN	608925
2015	4	9	KN	18765
2015	4	11	IN	37376081
2015	4	12	HN	842329
2015	4	13	GN	52261
2015	4	17	CN	43166302
2015	4	18	BN	144180
2015	4	19	VN	7161335
2015	4	21	TN	2132025
2015	4	22	SN	336346
2015	4	28	MN	644873
2015	4	30	KN	12088
2015	4	2	PK	3655769
2015	4	5	MK	838819
2015	4	6	LK	866725
2015	4	10	HK	12733728
2015	4	12	FK	2305
2015	4	14	DK	8541275
2015	4	15	CK	1937
2015	4	3	CY	635219
2015	4	4	BY	9014999
2015	4	15	XK	39300
2015	4	20	SK	4317221
2015	4	23	PK	3616536
2015	4	26	MK	707907
2015	4	27	LK	933147
2015	4	6	UY	2288180
2015	4	8	SY	262619
2015	4	11	PY	722311
2015	4	14	MY	8525723
2015	4	15	LY	394838
2015	4	16	KY	35523
2015	4	20	GY	75403
2015	4	24	CY	645944
2015	4	25	BY	8025039
2015	4	3	MH	3266
2015	4	5	KH	237438
2015	4	9	GH	532510
2015	4	13	CH	11412909
2015	4	14	BH	436801
2015	4	27	UY	2308754
2015	4	29	SY	244049
2015	4	1	CV	44307
2015	4	17	TH	7907215
2015	4	18	SH	400
2015	4	21	PH	7821562
2015	4	24	MH	2919
2015	4	26	KH	294428
2015	4	30	GH	498724
2015	4	5	TV	50
2015	4	6	SV	1313806
2015	4	12	MV	88792
2015	4	13	LV	2509369
2015	4	22	CV	60144
2015	4	1	ME	295563
2015	4	3	KE	710177
2015	4	4	JE	85146
2015	4	5	IE	7715714
2015	4	7	GE	3071926
2015	4	9	EE	2222147
2015	4	10	DE	117652000
2015	4	12	BE	8058366
2015	4	13	AE	3558417
2015	4	26	TV	117
2015	4	27	SV	1420242
2015	4	1	AS	8119
2015	4	10	YE	314547
2015	4	13	VE	10716912
2015	4	16	SE	35216350
2015	4	17	RE	242904
2015	4	19	PE	9624348
2015	4	21	NE	50407
2015	4	22	ME	264091
2015	4	24	KE	814938
2015	4	25	JE	87919
2015	4	26	IE	8655259
2015	4	28	GE	3564468
2015	4	30	EE	2013310
2015	4	4	SS	10890
2015	4	5	RS	4002550
2015	4	7	PS	759655
2015	4	10	MS	839
2015	4	11	LS	9609
2015	4	14	IS	471179
2015	4	18	ES	47317983
2015	4	21	BS	117947
2015	4	22	AS	9098
2015	4	5	GB	90144675
2015	4	10	BB	117172
2015	4	21	WS	5701
2015	4	25	SS	11966
2015	4	26	RS	3660953
2015	4	28	PS	715403
2015	4	14	SB	5679
2015	4	21	LB	908796
2015	4	26	GB	93218696
2015	4	7	NP	781338
2015	4	8	MP	16271
2015	4	10	KP	1992
2015	4	11	JP	111909167
2015	4	14	GP	126332
2015	4	28	NP	351242
2015	4	29	MP	20656
2015	4	3	PM	4189
2015	4	4	OM	707426
2015	4	6	MM	298043
2015	4	8	KM	5239
2015	4	9	JM	433445
2015	4	10	IM	80012
2015	4	12	GM	10056
2015	4	13	FM	5817
2015	4	15	DM	25260
2015	4	16	CM	293585
2015	4	17	BM	39821
2015	4	18	AM	1516003
2015	4	14	ZM	109466
2015	4	20	TM	106152
2015	4	21	SM	24955
2015	4	24	PM	3531
2015	4	25	OM	720285
2015	4	27	MM	301490
2015	4	29	KM	4001
2015	4	30	JM	407901
2015	4	11	FJ	130406
2015	4	13	DJ	58490
2015	4	15	BJ	103196
2015	4	2	CX	2
2015	4	4	AX	58342
2015	4	18	TJ	205870
2015	4	7	SX	5643
2015	4	13	MX	35802983
2015	4	23	CX	100
2015	4	25	AX	42456
2015	4	1	NG	1374805
2015	4	2	MG	238839
2015	4	4	KG	722767
2015	4	8	GG	46252
2015	4	10	EG	5784741
2015	4	12	CG	24011
2015	4	13	BG	2822198
2015	4	14	AG	41445
2015	4	28	SX	9081
2015	4	2	AU	17585101
2015	4	14	VG	12399
2015	4	15	UG	243106
2015	4	16	TG	34492
2015	4	17	SG	6598238
2015	4	20	PG	70179
2015	4	22	NG	1533324
2015	4	23	MG	870952
2015	4	25	KG	693698
2015	4	29	GG	45338
2015	4	2	VU	7147
2015	4	6	RU	192223022
2015	4	10	NU	227
2015	4	11	MU	236879
2015	4	12	LU	609948
2015	4	16	HU	10347365
2015	4	17	GU	67488
2015	4	21	CU	576934
2015	4	23	AU	21315644
2015	4	4	ID	13928679
2015	4	6	GD	28756
2015	4	10	CD	156041
2015	4	11	BD	1491912
2015	4	12	AD	53261
2015	4	23	VU	11500
2015	4	27	RU	181165769
2015	4	14	TD	8727
2015	4	15	SD	356678
2015	4	21	MD	2197737
2015	4	25	ID	13570183
2015	4	27	GD	27369
2015	4	2	TR	25249728
2015	4	3	SR	76075
2015	4	6	PR	1466437
2015	4	8	NR	267
2015	4	9	MR	59416
2015	4	10	LR	26247
2015	4	11	KR	10147101
2015	4	13	IR	29856407
2015	4	14	HR	2978314
2015	4	15	GR	6033216
2015	4	16	FR	67002983
2015	4	17	ER	2333
2015	4	19	CR	1585793
2015	4	20	BR	41534583
2015	4	21	AR	20345319
2015	4	4	GA	11505
2015	4	8	CA	40007969
2015	4	9	BA	1222798
2015	4	23	TR	27698682
2015	4	24	SR	90620
2015	4	27	PR	1269176
2015	4	29	NR	162
2015	4	30	MR	51576
2015	4	6	ZA	4410142
2015	4	10	VA	6830
2015	4	11	UA	33136954
2015	4	13	SA	7603559
2015	4	15	QA	811023
2015	4	16	PA	1886966
2015	4	18	NA	70982
2015	4	19	MA	4599966
2015	4	20	LA	83991
2015	4	25	GA	56017
2015	4	29	CA	36311612
2015	4	30	BA	1029855
2015	4	1	SO	39291
2015	4	2	RO	7142512
2015	4	6	NO	9165059
2015	4	7	MO	604593
2015	4	10	JO	1267491
2015	4	11	IO	253
2015	4	14	FO	52937
2015	4	16	DO	2850874
2015	4	17	CO	16479822
2015	4	18	BO	1074974
2015	4	19	AO	2867269
2015	4	27	ZA	4821302
2015	4	21	TO	2370
2015	4	22	SO	44464
2015	4	23	RO	6438029
2015	4	27	NO	11256782
2015	4	28	MO	607199
2015	4	17	--	70478126
2015	4	2	PL	30061796
2015	4	4	NL	19836591
2015	4	5	ML	51939
2015	4	9	IL	17916282
2015	4	11	GL	13377
2015	4	15	CL	9799248
2015	4	16	BL	6198
2015	4	17	AL	572299
2015	4	2	DZ	3942523
2015	4	3	CZ	11952348
2015	4	4	BZ	33303
2015	4	5	AZ	1979137
2015	4	19	TL	12285
2015	4	20	SL	16965
2015	4	23	PL	56949088
2015	4	25	NL	19309561
2015	4	26	ML	55003
2015	4	30	IL	17495834
2015	4	6	UZ	962782
2015	4	7	TZ	285415
2015	4	8	SZ	15297
2015	4	13	NZ	3667538
2015	4	14	MZ	357484
2015	4	16	KZ	11675624
2015	4	23	DZ	3809369
2015	4	24	CZ	16576644
2015	4	25	BZ	44314
2015	4	26	AZ	1810384
2015	4	2	NI	320800
2015	4	4	LI	277781
2015	4	5	KI	2506
2015	4	9	GI	42620
2015	4	10	FI	9536768
2015	4	13	CI	340795
2015	4	14	BI	21923
2015	4	15	AI	3572
2015	4	27	UZ	902444
2015	4	28	TZ	333331
2015	4	29	SZ	11782
2015	4	1	CW	73385
2015	4	2	BW	71975
2015	4	3	AW	43532
2015	4	15	VI	30061
2015	4	18	SI	1698343
2015	4	23	NI	706179
2015	4	25	LI	94204
2015	4	26	KI	2106
2015	4	30	GI	41655
2015	4	5	TW	28113784
2015	4	7	RW	59615
2015	4	9	PW	3019
2015	4	12	MW	33110
2015	4	14	KW	983687
2015	4	18	GW	5949
2015	4	22	CW	83182
2015	4	23	BW	105595
2015	4	24	AW	40787
2015	4	1	MF	9599
2015	4	7	GF	68205
2015	4	11	CF	2040
2015	4	12	BF	55637
2015	4	13	AF	230609
2015	4	20	ZW	171730
2015	4	26	TW	31070170
2015	4	28	RW	74179
2015	4	30	PW	2249
2015	4	1	AT	10789213
2015	4	12	WF	854
2015	4	19	PF	55792
2015	4	21	NF	11
2015	4	22	MF	9171
2015	4	28	GF	51494
2015	4	3	TT	363976
2015	4	4	ST	1919
2015	4	7	PT	6857223
2015	4	10	MT	341463
2015	4	11	LT	1700822
2015	4	14	IT	48026525
2015	4	15	HT	173290
2015	4	16	GT	3341826
2015	4	18	ET	306785
2015	4	21	BT	31550
2015	4	22	AT	11180021
2015	4	7	EC	4638127
2015	4	19	YT	21817
2015	4	24	TT	416504
2015	4	25	ST	3311
2015	4	28	PT	7356604
2015	4	11	VC	11569
2015	4	13	TC	9685
2015	4	14	SC	40601
2015	4	19	NC	95782
2015	4	20	MC	49639
2015	4	21	LC	54536
2015	4	28	EC	4551341
2015	4	8	MQ	127103
2015	4	12	IQ	1498082
2015	4	14	GQ	16846
2015	4	19	BQ	13178
2015	4	20	AQ	10
2015	4	29	MQ	113308
2015	4	3	PN	5
2015	4	6	MN	573386
2015	4	8	KN	18911
2015	4	10	IN	39867248
2015	4	11	HN	730775
2015	4	12	GN	43683
2015	4	16	CN	43149526
2015	4	17	BN	156944
2015	4	18	VN	7330563
2015	4	20	TN	2173439
2015	4	21	SN	312624
2015	4	24	PN	19
2015	4	27	MN	584382
2015	4	29	KN	12210
2015	4	1	PK	3941558
2015	4	4	MK	606570
2015	4	5	LK	846830
2015	4	9	HK	13138200
2015	4	11	FK	1627
2015	4	13	DK	8360508
2015	4	14	CK	1762
2015	4	2	CY	584387
2015	4	3	BY	8244351
2015	4	14	XK	42004
2015	4	19	SK	4344181
2015	4	22	PK	3802040
2015	4	25	MK	593648
2015	4	26	LK	898491
2015	4	30	HK	12357159
2015	4	5	UY	1742158
2015	4	7	SY	220149
2015	4	10	PY	921933
2015	4	13	MY	8476564
2015	4	14	LY	340913
2015	4	15	KY	39541
2015	4	19	GY	76805
2015	4	23	CY	751471
2015	4	24	BY	8471675
2015	4	2	MH	3574
2015	4	4	KH	238867
2015	4	8	GH	533510
2015	4	12	CH	9619042
2015	4	13	BH	490336
2015	4	26	UY	1801286
2015	4	28	SY	238855
2015	4	16	TH	7627870
2015	4	17	SH	299
2015	4	20	PH	7528204
2015	4	23	MH	3211
2015	4	25	KH	279443
2015	4	29	GH	528516
2015	4	4	TV	52
2015	4	5	SV	955210
2015	4	11	MV	106784
2015	4	12	LV	2361105
2015	4	21	CV	66474
2015	4	2	KE	834952
2015	4	3	JE	92989
2015	4	4	IE	7135748
2015	4	6	GE	3191433
2015	4	8	EE	2407240
2015	4	9	DE	126012560
2015	4	11	BE	8243621
2015	4	12	AE	3341578
2015	4	25	TV	56
2015	4	26	SV	1204152
2015	4	9	YE	327903
2015	4	12	VE	8544160
2015	4	15	SE	37049084
2015	4	16	RE	323873
2015	4	18	PE	7931878
2015	4	20	NE	43474
2015	4	21	ME	269981
2015	4	23	KE	1018471
2015	4	24	JE	75514
2015	4	25	IE	8224489
2015	4	27	GE	3704354
2015	4	29	EE	2344555
2015	4	30	DE	124370724
2015	4	3	SS	9897
2015	4	4	RS	3115977
2015	4	6	PS	799655
2015	4	9	MS	819
2015	4	10	LS	14902
2015	4	13	IS	478091
2015	4	17	ES	50660167
2015	4	20	BS	122259
2015	4	21	AS	7482
2015	4	30	YE	180974
2015	4	4	GB	85025062
2015	4	9	BB	118539
2015	4	20	WS	6892
2015	4	24	SS	13050
2015	4	25	RS	3092775
2015	4	27	PS	755672
2015	4	30	MS	696
2015	4	13	SB	5585
2015	4	20	LB	925624
2015	4	25	GB	84027725
2015	4	30	BB	114068
2015	4	6	NP	662742
2015	4	7	MP	21775
2015	4	9	KP	3021
2015	4	10	JP	116832475
2015	4	13	GP	140778
2015	4	27	NP	285005
2015	4	28	MP	23770
2015	4	30	KP	2841
2015	4	2	PM	4226
2015	4	3	OM	573640
2015	4	5	MM	271773
2015	4	7	KM	4098
2015	4	8	JM	403867
2015	4	9	IM	81892
2015	4	11	GM	10361
2015	4	12	FM	3316
2015	4	14	DM	25701
2015	4	15	CM	284790
2015	4	16	BM	43567
2015	4	17	AM	1654273
2015	4	13	ZM	107471
2015	4	19	TM	86495
2015	4	20	SM	21367
2015	4	23	PM	3087
2015	4	24	OM	602139
2015	4	26	MM	260121
2015	4	28	KM	5432
2015	4	29	JM	430775
2015	4	30	IM	70946
2015	4	10	FJ	78046
2015	4	12	DJ	65556
2015	4	14	BJ	91164
2015	4	1	CX	10
2015	4	3	AX	55658
2015	4	17	TJ	212586
2015	4	6	SX	3580
2015	4	12	MX	25089595
2015	4	22	CX	11
2015	4	24	AX	62228
2015	4	1	MG	206707
2015	4	3	KG	827989
2015	4	7	GG	48698
2015	4	9	EG	5641786
2015	4	11	CG	27557
2015	4	12	BG	2508914
2015	4	13	AG	40118
2015	4	27	SX	11378
2015	4	1	AU	19700960
2015	4	13	VG	12701
2015	4	14	UG	280028
2015	4	15	TG	47379
2015	4	16	SG	6482450
2015	4	19	PG	59432
2015	4	21	NG	1526969
2015	4	22	MG	274799
2015	4	24	KG	854421
2015	4	28	GG	47000
2015	4	30	EG	5336452
2015	4	1	VU	9088
2015	4	5	RU	193928014
2015	4	9	NU	369
2015	4	10	MU	267209
2015	4	11	LU	560759
2015	4	15	HU	11174990
2015	4	16	GU	73271
2015	4	20	CU	503367
2015	4	22	AU	21291983
2015	4	3	ID	14370498
2015	4	5	GD	26112
